;Zinc_ID;SMILES;MolecularFormula;MolWt;MolLogp;HAcceptors;HDonors;RotableBonds;RindCount;TPSA
981;ZINC000002566038;O=C1NC(=O)[C@@H](O)N1;C3H4N2O3;116.022191988;-1.8558;3;3;0;1;78.43
982;ZINC000105574182;O=C1C=C(CO)[C@H](O)[C@H](O)[C@@H]1O;C7H10O5;174.05282342;-2.4295000000000004;5;4;1;1;97.99000000000001
983;ZINC000257422864;C[C@H](O)[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O;C7H15NO4;177.10010796;-2.578299999999999;5;5;2;1;92.95
984;ZINC000001483569;N=C1NCCN1CC(=O)O;C5H9N3O2;143.069476528;-1.0890300000000004;2;3;2;1;76.42
985;ZINC000071758467;O=C[C@H](O)[C@H](O)[C@H](O)CC(=O)O;C6H10O6;178.04773804;-2.2573000000000008;5;4;5;0;115.06000000000002
986;ZINC000941195494;O=C1[C@@H](O)[C@H](O)[C@@H](O)C(=O)[C@@H]1O;C6H8O6;176.032087976;-3.418200000000001;6;4;0;1;115.06000000000002
987;ZINC000095617999;CC(=O)[C@]1(O)OC[C@@H](O)[C@@H]1O;C6H10O5;162.05282342;-1.9840000000000002;5;3;1;1;86.99000000000001
988;ZINC000000895513;O=C[C@@H](O)C(=O)O;C3H4O4;104.01095860800001;-1.3692000000000002;3;2;2;0;74.6
989;ZINC000003873029;N[C@H](CP(=O)(O)O)C(=O)O;C3H8NO5P;169.01400898600002;-1.4240000000000002;3;4;3;0;120.85000000000001
990;ZINC000224407248;O=C1C[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;C7H12O5;176.068473484;-2.3496;5;4;1;1;97.99000000000001
991;ZINC000005177750;NC(=O)C(N)=O;C2H4N2O2;88.027277368;-2.043;2;2;0;0;86.18
992;ZINC000000399529;Nc1nc(=O)[nH]cc1CO;C5H7N3O2;141.053826464;-1.1556000000000004;4;3;1;1;92.0
993;ZINC000000895208;OC[C@H](O)C(O)[C@@H](O)CO;C5H12O5;152.068473484;-2.9463000000000004;5;5;4;0;101.15
994;ZINC000001719891;NC[C@H](O)CC[C@@H](N)C(=O)O;C6H14N2O3;162.100442308;-1.5018999999999991;4;4;5;0;109.57000000000001
995;ZINC000135680806;CC(=O)NC1=CC(=O)[C@H]2O[C@H]2C1=O;C8H7NO4;181.037507704;-1.0744000000000002;4;1;1;2;75.77000000000001
996;ZINC000013435244;CO[C@H]([C@H](O)C=O)[C@H](O)[C@@H](C)O;C7H14O5;178.084123548;-1.6970999999999996;5;3;5;0;86.99000000000001
997;ZINC000013435605;CO[C@@H]1C[C@H](O)O[C@H](CO)[C@@H]1O;C7H14O5;178.084123548;-1.5381000000000002;5;3;2;1;79.15
998;ZINC000013542495;C[C@H](O)[C@H](O)[C@@H](O)CO;C5H12O4;136.073558864;-1.9187000000000003;4;4;3;0;80.92
999;ZINC000003982716;N[C@H](C(=O)O)[C@H](O)[C@H](O)C(=O)O;C5H9NO6;179.042987008;-2.7952999999999997;5;5;4;0;141.08
1000;ZINC000085590836;O=C1O[C@H](CO)[C@H](C(=O)O)OC1=O;C6H6O7;190.01135253200002;-2.0995;6;2;2;1;110.13
1001;ZINC000004096038;N=C(NCC(=O)O)NP(=O)(O)O;C3H8N3O5P;197.020156986;-1.72233;3;6;3;0;142.74
1002;ZINC000015261241;NC(=O)CC[C@@H](NC(N)=O)C(N)=O;C6H12N4O3;188.090940244;-2.2258999999999993;3;4;5;0;141.3
1003;ZINC000094437875;N=C(O)[C@H](N)CO;C3H8N2O2;104.058577496;-1.15873;3;4;2;0;90.33
1004;ZINC000005192324;NC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.2533999999999996;6;5;1;1;116.17000000000002
1005;ZINC000016891331;Nc1nc(=O)c(O)c(N)[nH]1;C4H6N4O2;142.049075432;-1.3601;5;4;0;1;118.01999999999998
1006;ZINC000005131834;N[C@@H](C(=O)O)[C@@H](O)CCl;C4H8ClNO3;153.019270796;-1.002;3;3;3;0;83.55000000000001
1007;ZINC000713356209;O=C1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O;C5H8O6;164.03208797599999;-3.055700000000001;6;4;0;1;107.22000000000001
1008;ZINC000018117409;O=C1C=C[C@@H](O)C[C@H](O)CN1;C7H11NO3;157.073893212;-1.2157000000000002;3;3;0;1;69.56
1009;ZINC000013387633;O=C(O)[C@H]1C[S@@](=O)CCN1;C5H9NO3S;163.030314148;-1.2085000000000001;3;2;1;1;66.39999999999999
1010;ZINC000004096018;CSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O;C6H12O4S;180.045629864;-1.2116000000000005;5;3;2;1;69.92
1011;ZINC000111467628;C[C@H](O)[C@H](O)[C@H](N)[C@H](O)C=O;C6H13NO4;163.084457896;-2.3848000000000003;5;4;4;0;103.78
1012;ZINC000004521538;O[C@@H]1CO[C@@H](O)CO1;C4H8O4;120.04225873600001;-1.33;4;2;0;1;58.92
1013;ZINC000044608225;NC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O;C6H13NO5;179.079372516;-3.2549999999999994;6;5;1;1;116.17000000000002
1014;ZINC000256068728;CN1C[C@H](O)[C@H](O)C[C@H]1C(=O)O;C7H13NO4;175.084457896;-1.5030999999999994;4;3;1;1;81.0
1015;ZINC000014585674;COC(=O)[C@H](O)CC(=O)O;C5H8O5;148.037173356;-1.0050000000000003;4;2;3;0;83.83
1016;ZINC000014717358;C[C@@H]1O[C@H](O)[C@@H](O)[C@@]1(O)C=O;C6H10O5;162.05282342;-1.9856;5;3;1;1;86.99000000000001
1017;ZINC000261527174;N[C@@H](C[SH]=O)C(=O)O;C3H7NO3S;137.014664084;-1.6564000000000003;3;3;3;0;80.39
1018;ZINC000034226201;O=C1C[C@H](O)[C@H](O)[C@H](O)[C@@H]1O;C6H10O5;162.05282342;-2.5972000000000004;5;4;0;1;97.99000000000001
1019;ZINC000014453728;NC(=O)[C@H](O)C[C@H](N)C(=O)O;C5H10N2O4;162.0640568;-2.3654;4;4;4;0;126.64
1020;ZINC000001532558;O=C(O)C(=O)CO;C3H4O4;104.010958608;-1.3676;3;2;2;0;74.6
1021;ZINC000154447027;OC1[C@H](O)[C@H]2CC[C@@H](N2)[C@H]1O;C7H13NO3;159.089543276;-1.7966999999999989;4;4;0;2;72.72
1022;ZINC000308060884;COC[C@H](O)[C@H](O)[C@@H](O)[C@H](N)C=O;C7H15NO5;193.09502258;-2.7582999999999993;6;4;6;0;113.00999999999999
1023;ZINC000139906371;OC[C@@H]1C[C@H](O)[C@H](O)[C@H](O)[C@H]1O;C7H14O5;178.084123548;-2.5578;5;5;1;1;101.15
1024;ZINC000308060886;COC[C@H](O)[C@H](O)[C@H](O)[C@@H](N)C=O;C7H15NO5;193.09502258;-2.7582999999999993;6;4;6;0;113.00999999999999
1025;ZINC000002508230;O=C[C@H](O)[C@@H](O)[C@@H](O)CO;C5H10O5;150.05282342;-2.7397000000000005;5;4;4;0;97.99000000000001
1026;ZINC000040379057;O[C@H]1C[C@@H](O)[C@H](O)C[C@@H]1O;C6H12O4;148.073558864;-1.7762000000000007;4;4;0;1;80.92
1027;ZINC000238336057;CO[C@@H]([C@@H](O)C=O)[C@H](OC)[C@H](C)O;C8H16O5;192.099773612;-1.0430000000000004;5;2;6;0;75.99000000000001
1028;ZINC000001081158;OC1C2OC3OC1C(O)C(O3)C2O;C7H10O6;190.04773804;-2.4508999999999994;6;3;0;4;88.38000000000001
1029;ZINC000069488933;OC[C@@H](O)[C@@H](O)[C@@H](O)C(O)=C(O)O;C6H12O7;196.05830272400001;-2.0955;7;7;4;0;141.61
1030;ZINC000095617998;CC(=O)[C@@]1(O)OC[C@@H](O)[C@@H]1O;C6H10O5;162.05282342;-1.9840000000000002;5;3;1;1;86.99000000000001
1031;ZINC000085598557;O=C1OC[C@H]([C@H](O)C(=O)O)OC1=O;C6H6O7;190.01135253200002;-2.0994999999999995;6;2;2;1;110.13
1032;ZINC000257679201;C[C@H](O)[C@]1(O)[C@H](O)C(=O)[C@H]2O[C@H]21;C7H10O5;174.05282342;-2.1907000000000005;5;3;1;2;90.28999999999999
1033;ZINC000034924608;COC(=O)[C@@H](N)[C@H](C)O;C5H11NO3;133.073893212;-1.1325000000000003;4;2;2;0;72.55
1034;ZINC000004692161;N[C@H](CO)[C@H](O)[C@H](O)[C@H](O)CO;C6H15NO5;181.09502258;-3.619;6;6;5;0;127.17000000000002
1035;ZINC000005134858;NC1=NC[C@H](CC(=O)O)N1;C5H9N3O2;143.069476528;-1.2524000000000002;4;3;2;1;87.71
1036;ZINC000096095526;O=C[C@@H](O)CS(=O)(=O)O;C3H6O5S;153.993594292;-1.5659999999999998;4;2;3;0;91.67
1037;ZINC000202852800;COC[C@H](O)[C@@H]1O[C@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-2.567299999999999;6;4;3;1;99.38000000000001
1038;ZINC000000001447;Cn1c(=O)c2ncnnc2n(C)c1=O;C7H7N5O2;193.059974464;-1.5777999999999999;7;0;0;2;82.66999999999999
1039;ZINC000166503068;O=C1C=C(CO)[C@H](O)[C@H]2O[C@H]12;C7H8O4;156.042258736;-1.3839000000000001;4;2;1;2;70.06
1040;ZINC000013353960;N[C@H](CC(=O)O)[C@H](O)C(=O)O;C5H9NO5;163.048072388;-1.7660999999999993;4;4;4;0;120.85000000000001
1041;ZINC000096095527;O=C[C@H](O)CS(=O)(=O)O;C3H6O5S;153.993594292;-1.5659999999999998;4;2;3;0;91.67
1042;ZINC000238742017;CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
1043;ZINC000238188000;CC(C)(O)[C@@](O)(CO)C[C@H](O)CO;C8H18O5;194.115423676;-1.7760000000000005;5;5;5;0;101.15
1044;ZINC000111485831;O=C1C=C(CO)C(=O)[C@H]2O[C@H]12;C7H6O4;154.026608672;-1.1757000000000002;4;1;1;2;66.89999999999999
1045;ZINC000006119077;N[C@@H](Cn1ccc(=O)o1)C(=O)O;C6H8N2O4;172.048406736;-1.1468000000000005;5;2;3;1;98.46
1046;ZINC000306268428;CO[C@@H]1O[C@H](CO)[C@H](O)[C@@]1(O)CO;C7H14O6;194.079038168;-2.565699999999999;6;4;3;1;99.38000000000001
1047;ZINC000044169837;CO[C@@H]1O[C@H](C)[C@H](O)[C@@H](O)[C@H]1O;C7H14O5;178.084123548;-1.5397000000000005;5;3;1;1;79.15
1048;ZINC000002575046;O=C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO;C6H12O6;180.063388104;-3.3788000000000005;6;5;5;0;118.22000000000001
1049;ZINC000100073273;CC(=O)C(=O)[C@@H](O)CO;C5H8O4;132.042258736;-1.5023;4;2;3;0;74.60000000000001
1050;ZINC000257614990;C[C@@H]1O[C@H](O)[C@H](N)C[C@H]1N;C6H14N2O2;146.105527688;-1.2317999999999996;4;3;0;1;81.5
1051;ZINC000307184731;COC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-2.5673;6;4;2;1;99.38000000000001
1052;ZINC000004097510;N[C@H](C(=O)O)[C@@H]1CC(=O)NO1;C5H8N2O4;160.048406736;-1.7815999999999994;4;3;2;1;101.65000000000002
1053;ZINC000002386939;CC1=N[C@@H](C(=O)O)[C@H](O)CN1;C6H10N2O3;158.06914218;-1.1779;4;3;1;1;81.92
1054;ZINC000004544929;OC[C@@H]1OC=C[C@@H](O)[C@@H]1O;C6H10O4;146.0579088;-1.3870000000000002;4;3;1;1;69.92
1055;ZINC000015114118;O=C(O)[C@@H]1C[C@H](O)[C@H](O)CN1;C6H11NO4;161.068807832;-1.8453;4;4;1;1;89.79
1056;ZINC000062592367;O=C1C[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O;C7H12O5;176.068473484;-2.3496;5;4;1;1;97.99000000000001
1057;ZINC000085590839;O=C1O[C@@H](CO)[C@H](C(=O)O)OC1=O;C6H6O7;190.01135253200002;-2.0995;6;2;2;1;110.13
1058;ZINC000100389564;O=C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
1059;ZINC000001060535;NNC(=O)CC(=O)NN;C3H8N4O2;132.064725496;-2.6437;4;4;2;0;110.24
1060;ZINC000015219437;CO[C@H]1O[C@@H](OC)[C@@H](O)[C@]1(O)CO;C7H14O6;194.079038168;-1.9540999999999997;6;3;3;1;88.38000000000001
1061;ZINC000011616411;O=C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
1062;ZINC000001678871;NCC(=O)NCC(=O)NCC(=O)O;C6H11N3O4;189.074955832;-2.737899999999999;4;4;5;0;121.52
1063;ZINC000004097543;O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O;C6H10O7;194.04265266;-3.1291000000000007;6;5;1;1;127.45000000000002
1064;ZINC000100247800;O=C(O)[C@H](O)[C@H](O)[C@@H](O)C(=O)CO;C6H10O7;194.04265266;-3.284900000000001;6;5;5;0;135.29
1065;ZINC000069488858;C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)C(=O)O;C6H12O6;180.063388104;-2.465500000000001;5;5;4;0;118.22000000000001
1066;ZINC000005998358;CO[C@]1(CO)OC[C@@H](O)[C@@H]1O;C6H12O5;164.068473484;-1.9266;5;3;2;1;79.15
1067;ZINC000006072528;O=C(O)[C@@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O;C6H8O7;192.027002596;-2.9209;6;4;2;1;124.29000000000002
1068;ZINC000014451114;N[C@H](C[S@](=O)CCO)C(=O)O;C5H11NO4S;181.040878832;-1.8606999999999991;4;3;5;0;100.62000000000002
1069;ZINC000003870708;OC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O;C6H13NO4;163.084457896;-2.9667999999999988;5;5;2;1;92.95
1070;ZINC000069488902;C[C@H](O)[C@@H](O)[C@H](O)C(O)=C(O)O;C6H12O6;180.063388104;-1.0678999999999998;6;6;3;0;121.38000000000001
1071;ZINC000034179707;C[C@@H]1N[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O;C7H15NO4;177.10010796;-2.578299999999999;5;5;1;1;92.95
1072;ZINC000257760397;C[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O;C7H15NO4;177.10010796;-2.578299999999999;5;5;1;1;92.95
1073;ZINC000034294486;NC(=O)C[C@@H](N)C(=O)NCC(=O)O;C6H11N3O4;189.074955832;-2.610099999999999;4;4;5;0;135.51
1074;ZINC000002186603;C=CCNC(=O)c1cc(=O)[nH]c(=O)[nH]1;C8H9N3O3;195.064391148;-1.0209999999999997;3;3;3;1;94.82
1075;ZINC000094437740;N=C(O)N[C@@H](O)C(=O)O;C3H6N2O4;134.032756672;-1.52823;3;5;2;0;113.64
1076;ZINC000238349509;COC(=O)[C@@H]1C[C@H](O)[C@@H](O)CN1C;C8H15NO4;189.10010796;-1.4146999999999992;5;2;1;1;70.0
1077;ZINC000001618046;OC[C@@H]1NC[C@H](O)[C@H](O)[C@@H]1O;C6H13NO4;163.084457896;-2.9667999999999988;5;5;1;1;92.95
1078;ZINC000100019304;O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO;C6H8O6;176.032087976;-1.4074;6;4;2;1;107.22000000000001
1079;ZINC000005157274;O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2O;C6H9NO6;191.042987008;-1.2782000000000004;6;1;2;2;91.06000000000002
1080;ZINC000086052541;CO[C@H]1[C@@H](O)OC[C@@H](O)[C@H]1OC;C7H14O5;178.084123548;-1.2740999999999996;5;2;2;1;68.15
1081;ZINC000103551447;N[C@H]1C[C@@H](N)[C@@H](O)[C@H](O)[C@@H]1O;C6H14N2O3;162.100442308;-2.872599999999999;5;5;0;1;112.73
1082;ZINC000001694565;OCC[C@H](O)[C@@H](O)CO;C5H12O4;136.073558864;-1.9171;4;4;4;0;80.92
1083;ZINC000006483304;CO[C@@H]1[C@H](O)OC[C@@H](O)[C@H]1O;C6H12O5;164.068473484;-1.9282;5;3;1;1;79.15
1084;ZINC000100388196;C[C@@H](O)[C@H](N)C(=O)NC=C(O)O;C6H12N2O4;176.079706864;-1.2743999999999993;5;5;3;0;115.81
1085;ZINC000000391843;OCC(CO)(CO)CO;C5H12O4;136.073558864;-2.058;4;4;4;0;80.92
1086;ZINC000013349802;N[C@H]1CCCNC(=O)CNC1=O;C7H13N3O2;171.100776656;-1.6600999999999995;3;3;0;1;84.22
1087;ZINC000257584852;C[C@@H]1O[C@H](O)[C@H](O)[C@](C)(O)[C@@H]1O;C7H14O5;178.084123548;-1.8037;5;4;0;1;90.15
1088;ZINC000100053153;O[C@H]1[C@H]2CC[C@@](O)(N2)[C@@H](O)[C@@H]1O;C7H13NO4;175.084457896;-2.4766999999999997;5;5;0;2;92.95
1089;ZINC000253793174;O=C1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;C6H10O6;178.04773804;-3.6264000000000007;6;5;0;1;118.22000000000001
1090;ZINC000211911503;O=C1NCC[C@@H](O)[C@H]1O;C5H9NO3;131.058243148;-1.7719000000000005;3;3;0;1;69.56
1091;ZINC000000895032;N[C@@H](CC(=O)O)C(=O)O;C4H7NO4;133.037507704;-1.127;3;3;3;0;100.62000000000002
1092;ZINC000198974340;O=C(O)C[C@]1(O)CC(=O)OOC1=O;C6H6O7;190.01135253200002;-1.4027;6;2;2;1;110.13
1093;ZINC000238552381;CC1=C([C@H](O)CO)C(=O)NC1=O;C7H9NO4;171.053157768;-1.6875;4;3;2;1;86.63
1094;ZINC000001529399;O=C1OC[C@H](O)[C@@H](O)[C@@H]1O;C5H8O5;148.037173356;-2.3741000000000008;5;3;0;1;86.99000000000001
1095;ZINC000004899852;NCC(=O)N[C@@H](CS)C(=O)O;C5H10N2O3S;178.04121318;-1.5557;4;4;4;0;92.42
1096;ZINC000013429727;O=C1C(=O)C(=O)C(=O)C1=O;C5O5;139.97457310000001;-2.1545;5;0;0;1;85.35
1097;ZINC000238711434;O=C1[C@H](CO)CC[C@H]1[C@@H](O)CO;C8H14O4;174.089208928;-1.0728000000000002;4;3;3;1;77.76
1098;ZINC000069480558;O=C(O)[C@@H](O)[C@@H](O)C[C@@H](O)C(=O)O;C6H10O7;194.04265266;-2.3716000000000004;5;5;5;0;135.29
1099;ZINC000039017382;C[C@@H]1C[C@H](O)[C@H](O)[C@H](O)C1=O;C7H12O4;160.073558864;-1.322;4;3;0;1;77.75999999999999
1100;ZINC000018284778;O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12;C6H10O4;146.0579088;-1.4942000000000004;4;2;0;2;58.92
1101;ZINC000005502227;OC[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O;C6H13NO4;163.084457896;-2.9667999999999988;5;5;2;1;92.95
1102;ZINC000005187769;O=C1CC(=O)NC(O)=N1;C4H4N2O3;128.022191988;-1.0531;2;2;0;1;78.76
1103;ZINC000001605653;C[C@H](O)[C@@H](NC(=O)CN)C(=O)O;C6H12N2O4;176.079706864;-2.1046999999999993;4;4;4;0;112.64999999999999
1104;ZINC000001604587;NNC(=O)c1cccnc1C(=O)NN;C7H9N5O2;195.075624528;-1.7114000000000003;5;4;2;1;123.12999999999998
1105;ZINC000307037579;N[C@@H]1C(=O)N[C@@H](C(=O)O)CC[C@H]1O;C7H12N2O4;188.079706864;-1.9621999999999995;4;4;1;1;112.65
1106;ZINC000005132035;O=C(CO)[C@H](O)[C@H](O)[C@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
1107;ZINC000202244429;O=C1O[C@@H](C(=O)O)[C@@H](O)[C@@H]1O;C5H6O6;162.01643791200001;-2.2818;5;3;1;1;104.06000000000002
1108;ZINC000105325616;OC[C@@H]1OCO[C@H](CO)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-2.565699999999999;6;4;2;1;99.38000000000001
1109;ZINC000018043251;Cn1c(=O)c2[nH]cnc2n(C)c1=O;C7H8N4O2;180.064725496;-1.0397000000000005;5;1;0;2;72.68
1110;ZINC000150338756;N[C@@H](C[SH](=O)=O)C(=O)O;C3H7NO4S;153.009578704;-1.9903;4;3;3;0;97.46000000000001
1111;ZINC000004760164;CC(=O)N[C@@H](C(=O)O)[C@H](C)O;C6H11NO4;161.068807832;-1.0434999999999999;3;3;3;0;86.63000000000001
1112;ZINC000000895301;O=C(O)[C@H](O)[C@@H](O)C(=O)O;C4H6O6;150.016437912;-2.1226;4;4;3;0;115.06000000000002
1113;ZINC000013438170;NCC[C@H](O)[C@@H](N)C(=O)O;C5H12N2O3;148.084792244;-1.8919999999999995;4;4;4;0;109.57000000000001
1114;ZINC000028630759;O=C[C@H](O)[C@H](O)[C@@H](O)[C@H](S)CO;C6H12O5S;196.040544484;-2.4413000000000005;6;5;5;0;97.99000000000001
1115;ZINC000257471578;C[C@@H]1O[C@H](O)[C@H](N)[C@H](O)[C@@H]1N;C6H14N2O3;162.100442308;-2.2609999999999992;5;4;0;1;101.73
1116;ZINC000004095659;OC[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O;C6H12O6;180.063388104;-3.2214000000000005;6;5;1;1;110.38000000000001
1117;ZINC000044608348;C[C@@H]1O[C@H](O)[C@@H](O)C[C@H]1O;C6H12O4;148.073558864;-1.1645999999999999;4;3;0;1;69.92
1118;ZINC000257507108;CC(=O)[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO;C7H14O6;194.079038168;-2.9887;6;5;5;0;118.22000000000001
1119;ZINC000003978754;COC1[C@H](O)[C@H](O)C(O)[C@@H](O)[C@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
1120;ZINC000085562086;NC[C@](O)(C(=O)O)[C@H]1CNC(N)=N1;C6H12N4O3;188.090940244;-2.9526999999999983;6;5;3;1;133.95999999999998
1121;ZINC000306629487;OC[C@@H]1N[C@H](CO)[C@H](O)C[C@H]1O;C7H15NO4;177.10010796;-2.5766999999999984;5;5;2;1;92.95
1122;ZINC000002470254;NC(=O)CC[C@@H](NC=O)C(=O)O;C6H10N2O4;174.0640568;-1.5489;3;3;6;0;109.49
1123;ZINC000144639451;C[C@@H](O)[C@H](N)P(=O)(O)O;C3H10NO4P;155.03474443;-1.1703;3;4;2;0;103.78
1124;ZINC000248083650;CN[C@@H]1[C@H](O)[C@@H](O)OC[C@]1(C)O;C7H15NO4;177.10010796;-1.9650999999999998;5;4;1;1;81.95
1125;ZINC000306600781;O[C@H]1C=C[C@@H](O)[C@H]2O[C@@]12C#C[C@H]1CO1;C10H10O4;194.0579088;-1.1822000000000004;4;2;0;3;65.52
1126;ZINC000255962222;OC[C@@H]1[C@H](O)[C@H](O)[C@@H]2[C@@H](O)CCN21;C8H15NO4;189.10010796;-2.4821;5;4;1;2;84.16
1127;ZINC000001529215;O[C@H]1[C@H](O)CO[C@@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;0;1;90.15
1128;ZINC000104860945;O=C(O)[C@H]1OC(=O)[C@H](O)[C@H](O)[C@@H]1O;C6H8O7;192.027002596;-2.9209;6;4;1;1;124.29
1129;ZINC000013548774;O=CC[C@H](O)[C@H](O)[C@@H](O)CO;C6H12O5;164.068473484;-2.3496;5;4;5;0;97.99000000000001
1130;ZINC000003869823;O=C1C[C@](O)(C(=O)O)C[C@H](O)[C@@H]1O;C7H10O6;190.04773804;-2.1131999999999995;5;4;1;1;115.06
1131;ZINC000005837725;O=C(O)C[C@@H]1N=CNC1=O;C5H6N2O3;142.037842052;-1.0122;3;2;2;1;78.75999999999999
1132;ZINC000306709580;NC(=O)[C@]1(O)C[C@H](O)[C@H]2O[C@H]21;C6H9NO4;159.053157768;-2.265199999999999;4;3;1;2;96.08000000000001
1133;ZINC000100872034;O[C@H]1CNC[C@@H](O)[C@@H]1O;C5H11NO3;133.073893212;-2.3276999999999988;4;4;0;1;72.72
1134;ZINC000015203136;C[C@@H](O)[C@@]12O[C@@H]1OC(CO)=CC2=O;C8H10O5;186.05282342;-1.0622;5;2;2;2;79.28999999999999
1135;ZINC000156386006;NC1=C(C(=O)O)C(=O)[C@@H]2O[C@H]2C1=O;C7H5NO5;183.01677226;-1.7969999999999997;5;2;1;2;109.99000000000001
1136;ZINC000115105780;C[C@H](O)[C@@H](O)C[C@@H](O)C=O;C6H12O4;148.073558864;-1.322;4;3;4;0;77.75999999999999
1137;ZINC000059065540;C[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O;C6H12O5;164.068473484;-2.1938;5;4;0;1;90.15
1138;ZINC000039147903;C[C@@H]1N[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;C7H15NO4;177.10010796;-2.578299999999999;5;5;1;1;92.95
1139;ZINC000238504293;C[S@](=O)CCNC(=O)[C@@H](O)CN;C6H14N2O3S;194.072513308;-2.1992999999999983;4;3;5;0;92.42
1140;ZINC000013438083;NCC[C@H](O)[C@H](N)CC(=O)O;C6H14N2O3;162.100442308;-1.5018999999999996;4;4;5;0;109.57000000000001
1141;ZINC000014814630;C[C@](O)(C(=O)O)[C@@H](O)CO;C5H10O5;150.05282342;-1.8248000000000002;4;4;3;0;97.99000000000001
1142;ZINC000013433487;OCC[C@@H](O)C#CC#C[C@H](O)CCO;C10H14O4;198.089208928;-1.5202;4;4;4;0;80.92
1143;ZINC000022066445;OC[C@@H]1O[C@H](O)[C@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;1;1;90.15
1144;ZINC000104872012;O=C1C[C@H](O)[C@H](O)[C@H](O)[C@H]1O;C6H10O5;162.05282342;-2.5972000000000004;5;4;0;1;97.99000000000001
1145;ZINC000013353258;N[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)[C@@H]1O;C7H15NO5;193.09502258;-3.6206;6;6;1;1;127.17000000000002
1146;ZINC000001532640;OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO;C6H14O6;182.079038168;-3.5854000000000004;6;6;5;0;121.38000000000001
1147;ZINC000100585645;OC[C@@H]1OC=C(O)[C@H](O)[C@@H]1O;C6H10O5;162.05282342;-1.5013;5;4;1;1;90.15
1148;ZINC000257531764;C[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1N;C6H13NO4;163.084457896;-2.2274000000000003;5;4;0;1;95.94
1149;ZINC000307643793;O[C@H]1CC[C@H]2NC[C@@H](O)[C@H](O)[C@H]12;C8H15NO3;173.10519334;-1.549099999999999;4;4;0;2;72.72
1150;ZINC000002384916;CN[C@@H](CO)C(=O)O;C4H9NO3;119.058243148;-1.3486999999999996;3;3;3;0;69.56
1151;ZINC000014455143;O=C(O)C=C(CO)CO;C5H8O4;132.042258736;-1.018;3;3;3;0;77.76
1152;ZINC000001594072;N[C@@H]1[C@H](O)OC[C@@H](O)[C@@H]1O;C5H11NO4;149.068807832;-2.6158999999999994;5;4;0;1;95.94000000000001
1153;ZINC000033829894;OCC[C@H](O)C(O)[C@H](O)CCO;C7H16O5;180.099773612;-2.1660999999999997;5;5;6;0;101.15
1154;ZINC000004097541;OC[C@@]1(O)CO[C@@H](O)[C@@H]1O;C5H10O5;150.05282342;-2.5806999999999998;5;4;1;1;90.15
1155;ZINC000005572700;OC[C@@H]1[C@H](O)[C@H](O)[C@H]2[C@H](O)CCN12;C8H15NO4;189.10010796;-2.4821;5;4;1;2;84.16
