zinc_id,smiles
ZINC000013360356,O[C@H]1[C@@H]2CO[C@H]1[C@H](O)[C@H](O)O2
ZINC000015116089,O=C(O)[C@@H]1NC[C@@H](O)[C@H]1O
ZINC000257621821,O=CN[C@@H]1[C@H]2CN3CC[C@H](O2)[C@@H]13
ZINC000000968382,COC1[C@@H](O)[C@H](O)C(O)[C@@H](O)[C@@H]1O
ZINC000257414361,N[C@@H]1C[C@H](CO)[C@H](O)C[C@H]1O
ZINC000004995356,C[C@H](O)[C@H](O)[C@H](O)CO
ZINC000006361277,O=C1CO[C@@H](CO)[C@@H](O)[C@@H]1O
ZINC000034875758,C[C@H]1OCC(=O)[C@H](O)C1=O
ZINC000257584853,C[C@@H]1O[C@H](O)[C@H](O)[C@@](C)(O)[C@@H]1O
ZINC000257530234,CC(=O)C[C@]1(CO)OC[C@H](O)[C@@H]1O
ZINC000018010484,OC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000000895230,NC(=O)N[C@@H](CC(=O)O)C(=O)O
ZINC000008700941,NCC(=O)N1CCOCC1
ZINC000535384813,C[C@H](O)[C@H](O)[C@H](O)[C@H](O)C=N
ZINC000143007629,CO[C@H]1[C@H](O)[C@H](O)OC[C@H]1O
ZINC000012363459,OC[C@@H]1OCO[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000104867261,O=C1C=C(CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000012153489,CN1[C@@H]2CC[C@@]1(O)[C@@H](O)[C@@H](O)[C@@H]2O
ZINC000034385467,NC(=O)[C@H]1Cc2[nH]cnc2CN1
ZINC000001568250,CC(=O)O[C@@H]1C=CC(=O)[C@@]1(O)CO
ZINC000001568252,CC(=O)O[C@@H]1C=CC(=O)[C@]1(O)CO
ZINC000013525814,O=C1C[C@H](O)[C@@H](CO)O[C@@H]1O
ZINC000257702687,OC[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H]2O[C@@H]21
ZINC000004097492,COC1[C@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O
ZINC000008577163,C[C@@H](N)C(=O)N[C@H](CS)C(=O)O
ZINC000102292770,O=C1N=c2ccccc2=NC1=O
ZINC000110343973,OC[C@@H]1O[C@H](F)[C@H](O)[C@H](O)[C@@H]1O
ZINC000257492263,OC[C@]1(O)CCN2CC[C@H](O)[C@@H]21
ZINC000156387642,NC1=C(C(=O)O)C(=O)[C@@H]2O[C@@H]2[C@H]1O
ZINC000001665078,O=S(=O)(CCO)CCO
ZINC000004521523,O=C(O)[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@H]1O
ZINC000006761013,NC[C@@H]1CC[C@H](N)[C@@H](O)O1
ZINC000045375453,COC(=O)[C@@H](N)CN1CCOCC1
ZINC000105286032,CO[C@H]([C@H](O)C=O)[C@@H](O)[C@H](O)CO
ZINC000001484406,N[C@@H](Cc1c[nH]oc1=O)C(=O)O
ZINC000257681278,CO[C@@H]1[C@H](O)O[C@H](C)[C@H](O)[C@H]1O
ZINC000012503976,CO[C@H]1[C@@H](O)O[C@@H](C)[C@@H](O)[C@@H]1O
ZINC000001530283,NC(=O)N[C@@H](CCC(=O)O)C(=O)O
ZINC000257459964,C[C@H](O)C1=CC(=O)[C@H](O)[C@H]1O
ZINC000020111474,N[C@H](C[S@@](=O)O)C(=O)O
ZINC000100772441,CC(=O)[C@@]1(O)OC[C@H](O)[C@@H]1O
ZINC000071758468,O=C[C@H](O)[C@H](O)[C@@H](O)CC(=O)O
ZINC000238495802,C[S@@](=O)CCNC(=O)[C@H](O)CN
ZINC000037253587,NCCN
ZINC000012504307,C[C@@]1(O)OC[C@@H](O)C1(O)O
ZINC000014419402,N[C@@H]1C[C@H](C(=O)O)O[C@@H](O)[C@@H]1O
ZINC000034349015,CO[C@@H]([C@H](O)C=O)[C@@H](CO)OC
ZINC000257392770,CC1=CC(=O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000100034396,Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O
ZINC000000403604,Cn1c(=O)c2ncn(C)c2n(C)c1=O
ZINC000001995163,N[C@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000085591278,O=S(=O)(O)CO
ZINC000308102124,COC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)C=O
ZINC000014960424,C[C@@H](O)[C@H](O)[C@@H](O)CO
ZINC000004691981,O=C1O[C@@H](CO)C[C@]1(O)CO
ZINC000013438090,NCC[C@@H](O)[C@@H](N)CC(=O)O
ZINC000034140525,COC[C@H](O)[C@H](O)[C@H](O)[C@H](O)C=O
ZINC000257702688,OC[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H]2O[C@@H]12
ZINC000005113445,NCCCON=C(N)N
ZINC000001695857,C[C@@H](O)[C@@H](O)C(=O)O
ZINC000003860168,NCCOS(=O)(=O)O
ZINC000002584638,C[C@@H](O)[C@H](NC(N)=O)C(=O)O
ZINC000001676755,NC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000014814636,C[C@@](O)(C(=O)O)[C@H](O)CO
ZINC000013334812,C=C(C(=O)O)[C@H](O)CO
ZINC000039349319,N[C@@H]1CO[C@@H]2[C@H](O)CO[C@H]12
ZINC000307256249,OC[C@]1(O)[C@@H](O)CN2CCC[C@@H]21
ZINC000002491650,NC(=O)CC[C@@H](NC(N)=O)C(=O)O
ZINC000001529813,C[C@H](O)[C@H](O)CC(=O)C(=O)O
ZINC000002022602,N[C@H](CO)C(=O)NCC(=O)O
ZINC000242648948,O[Si](O)(O)O
ZINC000257393380,C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000001708196,NCC(=O)N[C@@H](CC(=O)O)C(=O)O
ZINC000004073937,O=C1O[C@@H]2[C@H](O)[C@@H](O)O[C@@H]2[C@@H]1O
ZINC000006761059,OC[C@]1(O)[C@H](O)OC[C@H](O)[C@H]1O
ZINC000013351021,N[C@H](C(=O)O)[C@@H](O)CO
ZINC000100826992,O[C@H]1C[C@H]2CC[C@@](O)(N2)[C@@H]1O
ZINC000022859349,C1CNCCNCCNCCNC1
ZINC000013350663,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](C)O[C@H]1O
ZINC000238463762,C[C@]1(C(=O)O)OC[C@@H](O)[C@@H](CO)O1
ZINC000013352664,COC(=O)[C@@H](O)[C@H](N)C(=O)O
ZINC000257437646,C[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N(C)C
ZINC000053122793,NCC[C@@H](N)C(=O)O
ZINC000306375741,OC[C@@H]1O[C@H](n2cncn2)C[C@H]1O
ZINC000034315769,CO[C@H](C=O)[C@@H](OC)[C@H](O)CO
ZINC000100352017,OC[C@@H]1O[C@](O)(CO)[C@@H](O)[C@H]1O
ZINC000000895176,O=C(O)C[C@@H](C(=O)O)[C@H](O)C(=O)O
ZINC000001532807,C[C@@H](N)C(=O)N[C@H](C)C(=O)O
ZINC000198241369,OC[C@@H]1O[C@](O)(CO)[C@H](O)[C@@H]1O
ZINC000150216525,CO[C@H]([C@H](O)C=O)[C@@H](O)CO
ZINC000255997601,CO[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000003830895,O=P(O)(O)OC[C@@H](O)CO
ZINC000033829896,OCC[C@H](O)C(O)[C@@H](O)CCO
ZINC000015206524,OC[C@@H]1OC=C[C@H](O)[C@H]1O
ZINC000211888081,C[C@@]1(O)C(=O)NCO[C@H]1N
ZINC000138801751,O=C[C@H](O)[C@@H]1OC(=O)[C@@H](O)[C@@H]1O
ZINC000005133319,O=C1C=CCO[C@]1(O)C(O)O
ZINC000013540418,CO[C@@H]1[C@@H](O)[C@H](O)CO[C@H]1O
ZINC000000895314,N=C(N)NCC(=O)O
ZINC000008580035,O=C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O
ZINC000039059053,OC[C@@H]1C[C@H](O)[C@H](O)CN1
ZINC000037242855,NCCNC(=O)C(N)=O
ZINC000169674097,O=C1N[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000001569723,O=C(O)CNC(=O)[C@H]1CCCN1
ZINC000004538311,O=C1OC[C@H](O)[C@@H]1O
ZINC000095951521,COC(=O)[C@@H]1NC(=O)CNC1=O
ZINC000001710874,O=CC(=O)[C@H](O)[C@H](O)CO
ZINC000000900803,C[C@H](O)[C@@H](O)C(N)=O
ZINC000069488913,O=C(O)[C@H](O)[C@H](O)C(O)=C(O)O
ZINC000003581241,O=C1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000013375816,NCCC[C@H](N)CC(=O)NCN
ZINC000144659967,OC[C@@H]1SC[C@H](O)[C@@H]1O
ZINC000003336081,NC(=O)[C@H]1C[C@H](O)CN1
ZINC000002567642,C[C@H](O)[C@H](N)CO
ZINC000030725096,O=C[C@H](O)[C@H](O)CC(=O)C(=O)O
ZINC000257422725,C[C@H](O)[C@]1(O)C[C@H](O)[C@H](O)O[C@H]1C
ZINC000257422724,C[C@H](O)[C@]1(O)C[C@H](O)[C@@H](O)O[C@@H]1C
ZINC000013461290,O=C1O[C@@H](CO)C[C@H]1O
ZINC000100589565,C[C@H](O)[C@@H]1OC(=O)[C@@H](O)[C@@H]1O
ZINC000059065544,C[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000013508746,CO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
ZINC000001530328,N[C@H](C(=O)O)[C@H](O)CO
ZINC000105469579,O[C@H]1CCCN2C[C@@H](O)[C@H](O)[C@H]12
ZINC000005410738,NCCN[N+](=O)[O-]
ZINC000001529815,C[C@H](O)[C@@H](O)CC(=O)C(=O)O
ZINC000001563051,O=C1N[C@H](CO)C(=O)N2CCC[C@H]12
ZINC000102212015,O[C@@H]1[C@H]2CO[C@@H](O2)[C@H](O)[C@@H]1O
ZINC000014491815,OC[C@@H]1O[C@H](O)[C@@](O)(CO)[C@@H]1O
ZINC000255994498,OCC1=C[C@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000100303631,NC(=O)C1=C(N)C(=O)[C@H]2O[C@H]2C1=O
ZINC000005116994,NC(=O)c1c[nH]c(=O)cn1
ZINC000006526089,O=c1[nH]cc(NCCCO)c(=O)[nH]1
ZINC000013435742,CO[C@@H]1O[C@H](C)[C@](O)(CO)[C@@H]1O
ZINC000100190319,Nc1nc(N)[c-](NC=O)c(=O)n1
ZINC000104995624,CO[C@]1(CO)OC[C@H](O)[C@H](O)[C@H]1O
ZINC000257494712,O=C1O[C@H]2[C@H](O)[C@@H](O)O[C@H]1[C@@H]2O
ZINC000247663726,N[C@@H]1C[C@](O)(CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000005997205,COC(=O)[C@H](O)CO
ZINC000003869280,N[C@@H](COP(=O)(O)O)C(=O)O
ZINC000001635732,NC(=O)NOC[C@@H](N)C(=O)O
ZINC000169748482,N=C(N)NCCCOB1OCCO1
ZINC000001575494,C[C@H](NC(=O)[C@@H](C)N)C(=O)O
ZINC000100036172,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
ZINC000100632778,O=C(O)C(=O)[C@@H](O)[C@@H](O)C(=O)CO
ZINC000053993789,COC(=O)[C@@H]1C[C@H](O)CN1
ZINC000257438270,OC[C@@H]1[C@H](O)CN2CC[C@H](O)[C@@H]12
ZINC000085590858,O=C(O)[C@]1(O)C(=O)O[C@@H](CO)[C@@H]1O
ZINC000013351287,C[C@@](O)(CO)C[C@H](N)C(=O)O
ZINC000002386650,N[C@H](CO)C(=O)N[C@H](CO)C(=O)O
ZINC000307539512,O=C1O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000039115182,CC(C)[C@@H]1NC(=O)[C@@H](CO)NC1=O
ZINC000388522248,N=C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000209872024,O=c1ncc2c([nH]1)=NCN=2
ZINC000001529657,O=C(O)C(=O)[C@H](O)C(=O)O
ZINC000004096024,O=C1O[C@H]([C@H](O)CO)[C@H](O)[C@H]1O
ZINC000710043211,CC(=O)N[C@@H]1CO[C@H]2[C@H]1OC[C@H]2O
ZINC000004403394,C[C@H](O)[C@H](O)[C@H](O)[C@H](O)C=O
ZINC000016123769,N[C@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
ZINC000017971067,OC[C@H](O)[C@H](O)CO
ZINC000002383087,O=CC(O)C=O
ZINC000100491932,CO[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000033930914,OCC1C[C@H](O)C(O)[C@@H](O)C1
ZINC000238192456,CC(C)(O)[C@](O)(CO)C[C@H](O)CO
ZINC000257376785,C[C@]1(O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000307083501,O=C1[C@H](CO)CC[C@H]1[C@H](O)CO
ZINC000000897456,N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O
ZINC000003869281,N[C@H](COP(=O)(O)O)C(=O)O
ZINC000004557144,CO[C@H](C=O)[C@@H](O)[C@H](O)CO
ZINC000013461296,O=C1O[C@H](CO)C[C@@H]1O
ZINC000032219720,OC[C@@]12OC[C@H](O)[C@@H](O1)[C@@H](O)[C@@H]2O
ZINC000257388958,O[C@H]1[C@H](O)C[C@@H]2N[C@]1(O)C[C@H]2O
ZINC000000895175,O=C(O)C[C@H](C(=O)O)[C@H](O)C(=O)O
ZINC000003869452,NC(N)=NOCC[C@H](N)C(=O)O
ZINC000156386144,NC1=C(C(=O)O)C(=O)[C@@H]2O[C@@H]2C1=O
ZINC000006158056,N[C@@H]1C=C(CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000013543038,O=c1[nH]c2nc[nH]c(=O)c2[nH]1
ZINC000148783044,O=C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO
ZINC000035529668,COC(=O)[C@H](N)CCC(N)=O
ZINC000257412095,OCC[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000709961982,CN(C)[C@@H]1C[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000006119078,N[C@H](Cn1ccc(=O)o1)C(=O)O
ZINC000006562346,O=C(O)[C@H]1NCC=C[C@@H]1O
ZINC000100388187,C[C@@H](O)[C@@H](N)C(=O)NC=C(O)O
ZINC000005341269,CC(=O)N[C@H]1CONC1=O
ZINC000238787046,OCC[C@@H]1C[C@@H](O)[C@H](CO)N1
ZINC000100078699,O=CC(=O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000307359342,C[C@@H]1N[C@H](CO)[C@@H](O)C[C@H]1O
ZINC000002038606,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O
ZINC000008602956,Nc1cc(=O)[nH]c(N)n1
ZINC000003872701,NC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000013351234,C[C@H]([C@H](O)CO)[C@H](N)C(=O)O
ZINC000017969422,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2
ZINC000000901107,C[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O
ZINC000013387632,O=C(O)[C@H]1C[S@](=O)CCN1
ZINC000032786031,O=C(O)C[C@@H](O)[C@H](O)CO
ZINC000216630602,C#C[C@@H](O)C[C@H](N)C(=O)O
ZINC000247845417,OC[C@@H]1OCO[C@H](CO)[C@@H](O)[C@H]1O
ZINC000001631034,NC(=O)[C@H](O)[C@H](O)CO
ZINC000004544927,OC[C@@H]1OC=C[C@@H](O)[C@H]1O
ZINC000031374419,CO[C@H](C=O)[C@](C)(O)[C@@H](O)[C@@H](C)O
ZINC000014950542,O[C@H]1CC[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000001532755,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000100075817,CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000069486905,NCC(=O)NC(CC(=O)O)=C(O)O
ZINC000022059796,N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000014723971,O=C(O)[C@H]1NN=CC[C@H]1O
ZINC000238718662,O[C@H]1[C@@H](O)[C@]2(O)CO[C@]1(O)CO2
ZINC000257429014,CO[C@@H]1[C@H](O)O[C@H](C)[C@H](N)[C@H]1O
ZINC000013352699,C[C@H](O)[C@@H](NC=O)C(=O)O
ZINC000005385282,COC(=O)C1=C[C@H](O)[C@H](O)[C@H](O)C1
ZINC000096321491,Nc1nc2n[nH]nc2c(=O)[nH]1
ZINC000263637699,CC[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O
ZINC000001842878,O=C1O[C@@H](CO)C[C@@]1(O)CO
ZINC000257383661,N[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(=O)O
ZINC000257379102,CO[C@]1(CO)OC[C@H](O)[C@@H](O)[C@H]1O
ZINC000004521480,O=C1OC[C@@H](O)[C@H]1O
ZINC000140571968,CO[C@H]([C@H](O)CO)[C@H](O)[C@H](O)C=O
ZINC000031520034,NCC(=O)[C@H](O)C(=O)O
ZINC000095635967,C[C@@H]1O[C@H](O)[C@H](O)[C@@]1(O)C=O
ZINC000247645424,OC[C@@H]1O[C@H](S)[C@H](O)[C@@H](O)[C@H]1O
ZINC000100005172,O=C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000013358071,N[C@H](C(=O)O)[C@H](O)[C@@H](O)CO
ZINC000014814751,CC1=C[C@H](O)[C@H](O)[C@H](O)C1=O
ZINC000014491741,O=C(O)[C@](O)(CO)[C@@H](O)[C@@H](O)CO
ZINC000033902975,NC[C@@H](O)[C@H]1NC(N)=N[C@@H]1C(=O)O
ZINC000257542177,C[C@H](O)C[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O
ZINC000306451302,C[C@H](O)[C@@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
ZINC000003870121,OC[C@@H]1OC[C@H](O)[C@H]1O
ZINC000013435529,COC(=O)C[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000198704719,O=C1NC(=O)C2(N1)NC(=O)NC2=O
ZINC000238420727,C[C@H](O)[C@H](O)[C@@H](N)[C@@H](O)C=O
ZINC000307359341,C[C@@H]1N[C@H](CO)[C@H](O)C[C@@H]1O
ZINC000001531054,O=C(O)C(=O)N[C@@H](CCO)C(=O)O
ZINC000306375739,OC[C@@H]1O[C@@H](n2cncn2)C[C@H]1O
ZINC000306709581,NC(=O)[C@]1(O)C[C@H](O)[C@@H]2O[C@H]21
ZINC000005998361,CO[C@]1(CO)OC[C@H](O)[C@@H]1O
ZINC000006293260,NC(=S)[C@@H]1OC[C@H](O)[C@@H](O)[C@@H]1O
ZINC000013354058,C#C[C@H](O)[C@H](N)C(=O)O
ZINC000044171347,O=C1CO[C@H](CO)[C@H](O)[C@@H]1O
ZINC000002556396,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000004760165,CC(=O)N[C@@H](C(=O)O)[C@@H](C)O
ZINC000014451348,C[C@@H](O)[C@@H]1NC(=O)CNC1=O
ZINC000220841221,O=C[C@H](C(=O)O)[C@@H](O)C(=O)O
ZINC000205265035,CO[C@@H]1CO[C@H](O)[C@H](OC)[C@H]1O
ZINC000256271534,CO[C@H](C=O)[C@](C)(O)[C@H](O)[C@H](C)O
ZINC000014590537,C[C@](O)(CO)[C@H](O)CO
ZINC000013353088,CC#C[C@H](O)[C@H](N)C(=O)O
ZINC000256271542,CO[C@H](C=O)[C@](C)(O)[C@@H](O)[C@H](C)O
ZINC000000895289,O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)CO
ZINC000001575552,C[C@@H](N)C(=O)N[C@H](CO)C(=O)O
ZINC000004685854,Cn1c(=O)[nH]c(=O)c2[nH]cnc21
ZINC000306604529,O=C(O)[C@H](O)[C@@H]1OC[C@H](O)[C@H]1O
ZINC000238707734,O=C(O)C(=O)CC[C@@H](O)CO
ZINC000257375443,C[C@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@H]1O
ZINC000002004212,OC[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000009302211,N=C(N)/N=C(\N)N1CCOCC1
ZINC000069488929,OC[C@H](O)[C@@H](O)C(O)=C(O)O
ZINC000113927904,OC[C@H](O)[C@@H]1OC[C@@H](O)[C@H]1O
ZINC000013353266,N[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)[C@H]1O
ZINC000257702686,OC[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H]2O[C@H]21
ZINC000100068817,CO[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O
ZINC000142868490,N[C@H](C[C@@H](CO)C(=O)O)C(=O)O
ZINC000013387634,O=C(O)[C@@H]1C[S@](=O)CCN1
ZINC000013328180,OCCN1C[C@H](O)[C@H](O)[C@@H]1CO
ZINC000013461294,O=C1O[C@@H](CO)C[C@@H]1O
ZINC000004533813,C[C@H](O)[C@H](NC(=O)[C@@H](C)N)C(=O)O
ZINC000095093504,N[C@@H]1CN[C@H](C(=O)O)C1
ZINC000196317812,CC(C)[C@H]1NC(=O)[C@@H](CO)NC1=O
ZINC000013508206,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO
ZINC000004761890,C[C@H](O)[C@H](N)C(N)=O
ZINC000001845663,CS(=O)(=O)CC[C@@H](N)C(=O)O
ZINC000003869532,O=C1[C@H](O)[C@H](O)O[C@H](CO)[C@H]1O
ZINC000038523228,O[C@H]1[C@H](O)[C@H](O)[C@@H]2CC[C@@]1(O)N2
ZINC000156930568,CC1=CC(=O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261505873,C[C@H](O)[C@]1(O)[C@@H](O)C=C(C#N)[C@H]1O
ZINC000013346548,N[C@@H](CC[C@]1(O)CNC1=O)C(=O)O
ZINC000069488488,N=CN[C@H](CCC(N)=O)C(=O)O
ZINC000013353315,C=C(C(=O)O)[C@H](O)[C@@H](N)C(=O)O
ZINC000149669120,O=CN1CC[C@@H](O)[C@H]1C(=O)O
ZINC000071754181,O=C(O)[C@H](CO)N1C(=O)CNC1=O
ZINC000001694566,OCC[C@@H](O)[C@@H](O)CO
ZINC000002597099,O=C1O[C@H]([C@H](O)CO)[C@@H](O)[C@@H]1O
ZINC000014811368,CC1=CC(=O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000015115257,O=C1C[C@@](O)(C(=O)O)[C@@H](C(=O)O)O1
ZINC000058549787,OCC1[C@H](O)[C@H](O)C(O)[C@@H](O)[C@H]1O
ZINC000257531766,C[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1N
ZINC000306579213,OC[C@@]12OC[C@H](O)[C@@H](O1)[C@@H](O)[C@H]2O
ZINC000257543594,C[C@H](O)[C@]1(O)[C@H](O)C[C@@H](O)O[C@@H]1C
ZINC000004403397,C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O
ZINC000002044403,C[C@@H](NC(=N)N)C(=O)O
ZINC000257551927,OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](CO)N1
ZINC000013434913,CO[C@H]1[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]1O
ZINC000004097150,OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000085554055,C[C@]1(O)C[C@]2(CO1)OC[C@@H](O)[C@H]2O
ZINC000257437258,CO[C@@H]1O[C@H](C)[C@H](O)[C@](C)(O)[C@H]1O
ZINC000000896179,OC[C@]1(O)OC[C@H](O)[C@H](O)[C@@H]1O
ZINC000008551405,C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000105558126,C[C@H](O)[C@H](O)[C@H](O)[C@H](O)C(=O)CO
ZINC000013399711,OCc1nccnc1C[C@@H](O)CO
ZINC000085587970,O=C(O)[C@@H]1OC(=O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000256015817,CO[C@@H]1O[C@H](C)[C@H](N)[C@H](O)[C@H]1O
ZINC000388120279,CC(=O)OC[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000013354433,N[C@H](CO)CS(=O)(=O)O
ZINC000013413530,C[C@@H]1NC(=O)[C@H]2C[C@H](O)CN2C1=O
ZINC000257405995,O[C@H]1C[C@@H]2N[C@]1(O)[C@@H](O)C[C@H]2O
ZINC000069486940,C[C@H](O)C(NC(=O)CN)=C(O)O
ZINC000004899846,N[C@H](COS(=O)(=O)O)C(=O)O
ZINC000013352660,COC(=O)[C@H](O)[C@H](N)C(=O)O
ZINC000137034407,O=C1C[C@@H](O)[C@@H](O)CO1
ZINC000005131991,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000015219596,NC(=O)C=CC(N)=O
ZINC000257679205,C[C@H](O)[C@]1(O)[C@H](O)C(=O)[C@H]2O[C@@H]21
ZINC000085598640,O=C1O[C@@H]2[C@H](O)CO[C@@]2(O)C1(O)O
ZINC000257551929,OC[C@@H]1C[C@H](O)[C@H](O)[C@H](CO)N1
ZINC000000001084,Cn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000001530209,N[C@H](C(=O)O)C(=O)CCC(=O)O
ZINC000001631032,NC(=O)[C@@H](O)[C@H](O)CO
ZINC000238701906,O=C1C(CO)=C[C@H](O)[C@H](O)[C@@H]1Cl
ZINC000013536079,NC1=NC(=O)CN1
ZINC000000901877,N[C@H](C(=O)O)[C@@H](O)C(=O)O
ZINC000002516163,NC(=O)[C@@H](N)CC(=O)O
ZINC000004181821,N[C@@H](CO)CC(=O)O
ZINC000017000844,CO[C@H]([C@H](O)C=O)[C@@H](O)[C@@H](O)CO
ZINC000013353275,N[C@@H]1C[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000002508226,O=C[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000013375248,O=C(O)[C@H]1N[C@@H]1C(=O)O
ZINC000146121255,O=C1O[C@@H]([C@@H](O)C(=O)O)[C@H](O)[C@@H]1O
ZINC000256015752,OC[C@H](O)[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O
ZINC000002568069,O=C(O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000139419182,O=C1C[C@@H](O)[C@H](O)CO1
ZINC000034541116,O=C1O[C@@H]([C@@H](O)C(=O)O)[C@H](O)[C@H]1O
ZINC000014454820,N=C(N)NCC[C@@H]1C[C@@H](N)C(=O)O1
ZINC000257509102,C[C@@H]1O[C@H](O)[C@@H](O)[C@]1(O)C(=O)O
ZINC000015203139,C[C@H](O)[C@@]12O[C@@H]1OC(CO)=CC2=O
ZINC000013375249,O=C(O)[C@H]1N[C@H]1C(=O)O
ZINC000085543729,N[C@H](C(=O)O)[C@@H]1C[C@@H](O)N(O)C1=O
ZINC000200108657,COC(=O)[C@H](N)O
ZINC000001532749,N=C(N)NCCC[C@@H](N)C(=O)O
ZINC000003651069,Cn1c(=O)cnc2c(=O)[nH]c(=O)[nH]c21
ZINC000196317820,CC(C)[C@H]1NC(=O)[C@H](CO)NC1=O
ZINC000001706804,O=CC[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000238573422,NC(=O)[C@]1(O)C[C@H](O)[C@@H]2O[C@@H]21
ZINC000238744243,O=CC1=C[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000013351056,CCOC[C@H](O)[C@@H](N)C(=O)O
ZINC000000896139,NC(=O)NCNC(=O)O
ZINC000100203536,O[C@H]1[C@H](O)C[C@H]2CC[C@@]1(O)N2
